dep_iata,airline_iata,flight_iata,dep_time,dep_estimated,dep_actual,arr_iata,arr_time,arr_estimated,arr_actual,status,dep_delayed,arr_delayed
LHR,AM,AM7655,2023-10-24 09:40,2023-10-24 09:39,2023-10-24 09:39,MIA,2023-10-24 14:05,2023-10-24 13:38,2023-10-24 13:38,landed,,
LHR,SQ,SQ2505,2023-10-24 09:40,2023-10-24 09:39,2023-10-24 09:39,MIA,2023-10-24 14:05,2023-10-24 13:38,2023-10-24 13:38,landed,,
LHR,AF,AF6754,2023-10-24 09:40,2023-10-24 09:39,2023-10-24 09:39,MIA,2023-10-24 14:05,2023-10-24 13:38,2023-10-24 13:38,landed,,
LHR,DL,DL5967,2023-10-24 09:40,2023-10-24 09:39,2023-10-24 09:39,MIA,2023-10-24 14:05,2023-10-24 13:38,2023-10-24 13:38,landed,,
LHR,KL,KL4816,2023-10-24 09:40,2023-10-24 09:39,2023-10-24 09:39,MIA,2023-10-24 14:05,2023-10-24 13:38,2023-10-24 13:38,landed,,
LHR,VS,VS5,2023-10-24 09:40,2023-10-24 09:39,2023-10-24 09:39,MIA,2023-10-24 14:05,2023-10-24 13:38,2023-10-24 13:38,landed,,
MSP,WS,WS7077,2023-10-24 09:02,N/A,N/A,MIA,2023-10-24 13:44,2023-10-24 13:40,2023-10-24 13:40,landed,,
MSP,VS,VS3464,2023-10-24 09:02,N/A,N/A,MIA,2023-10-24 13:44,2023-10-24 13:40,2023-10-24 13:40,landed,,
MSP,DL,DL1052,2023-10-24 09:02,N/A,N/A,MIA,2023-10-24 13:44,2023-10-24 13:40,2023-10-24 13:40,landed,,
MSP,LA,LA6609,2023-10-24 09:02,N/A,N/A,MIA,2023-10-24 13:44,2023-10-24 13:40,2023-10-24 13:40,landed,,
LGA,LA,LA6270,2023-10-24 10:59,2023-10-24 10:54,2023-10-24 10:54,MIA,2023-10-24 14:10,2023-10-24 13:41,2023-10-24 13:41,landed,,
LGA,WS,WS7340,2023-10-24 10:59,2023-10-24 10:54,2023-10-24 10:54,MIA,2023-10-24 14:10,2023-10-24 13:41,2023-10-24 13:41,landed,,
LGA,DL,DL1635,2023-10-24 10:59,2023-10-24 10:54,2023-10-24 10:54,MIA,2023-10-24 14:10,2023-10-24 13:41,2023-10-24 13:41,landed,,
GCM,KX,KX104,2023-10-24 11:30,2023-10-24 11:16,2023-10-24 11:16,MIA,2023-10-24 14:10,2023-10-24 13:43,2023-10-24 13:43,landed,,
HAV,AA,AA2706,2023-10-24 13:00,2023-10-24 12:45,2023-10-24 12:45,MIA,2023-10-24 14:09,2023-10-24 13:51,2023-10-24 13:51,landed,,
UIO,XL,XL1454,2023-10-24 09:08,2023-10-24 08:58,2023-10-24 08:58,MIA,2023-10-24 14:23,2023-10-24 14:00,2023-10-24 14:00,landed,,
UIO,LA,LA1454,2023-10-24 09:08,2023-10-24 08:58,2023-10-24 08:58,MIA,2023-10-24 14:23,2023-10-24 14:00,2023-10-24 14:00,landed,,
LAX,TN,TN1230,2023-10-24 06:05,2023-10-24 05:59,2023-10-24 05:59,MIA,2023-10-24 14:09,2023-10-24 14:02,2023-10-24 14:02,landed,,
LAX,BA,BA4778,2023-10-24 06:05,2023-10-24 05:59,2023-10-24 05:59,MIA,2023-10-24 14:09,2023-10-24 14:02,2023-10-24 14:02,landed,,
LAX,QF,QF4525,2023-10-24 06:05,2023-10-24 05:59,2023-10-24 05:59,MIA,2023-10-24 14:09,2023-10-24 14:02,2023-10-24 14:02,landed,,
LAX,IB,IB4179,2023-10-24 06:05,2023-10-24 05:59,2023-10-24 05:59,MIA,2023-10-24 14:09,2023-10-24 14:02,2023-10-24 14:02,landed,,
LAX,AA,AA2129,2023-10-24 06:05,2023-10-24 05:59,2023-10-24 05:59,MIA,2023-10-24 14:09,2023-10-24 14:02,2023-10-24 14:02,landed,,
LAX,MH,MH9330,2023-10-24 06:05,2023-10-24 05:59,2023-10-24 05:59,MIA,2023-10-24 14:09,2023-10-24 14:02,2023-10-24 14:02,landed,,
LAX,G3,G36394,2023-10-24 06:05,2023-10-24 05:59,2023-10-24 05:59,MIA,2023-10-24 14:09,2023-10-24 14:02,2023-10-24 14:02,landed,,
PHL,AA,AA438,2023-10-24 10:57,2023-10-24 11:24,2023-10-24 11:24,MIA,2023-10-24 14:01,2023-10-24 14:04,2023-10-24 14:04,landed,27,3
PHL,G3,G36145,2023-10-24 10:57,2023-10-24 11:24,2023-10-24 11:24,MIA,2023-10-24 14:01,2023-10-24 14:04,2023-10-24 14:04,landed,27,3
DCA,G3,G36298,2023-10-24 11:52,2023-10-24 11:47,2023-10-24 11:47,MIA,2023-10-24 14:38,2023-10-24 14:04,2023-10-24 14:04,landed,,
DCA,AA,AA2878,2023-10-24 11:52,2023-10-24 11:47,2023-10-24 11:47,MIA,2023-10-24 14:38,2023-10-24 14:04,2023-10-24 14:04,landed,,
EWR,UA,UA2295,2023-10-24 11:29,2023-10-24 11:23,2023-10-24 11:23,MIA,2023-10-24 14:34,2023-10-24 14:06,2023-10-24 14:06,landed,,
EWR,AC,AC3168,2023-10-24 11:29,2023-10-24 11:23,2023-10-24 11:23,MIA,2023-10-24 14:34,2023-10-24 14:06,2023-10-24 14:06,landed,,
LGA,BA,BA4825,2023-10-24 11:30,2023-10-24 11:24,2023-10-24 11:24,MIA,2023-10-24 14:51,2023-10-24 14:09,2023-10-24 14:09,landed,,
PTY,CM,CM334,2023-10-24 09:48,2023-10-24 09:53,2023-10-24 09:53,MIA,2023-10-24 13:58,2023-10-24 14:09,2023-10-24 14:09,landed,5,11
LGA,AA,AA1701,2023-10-24 11:30,2023-10-24 11:24,2023-10-24 11:24,MIA,2023-10-24 14:51,2023-10-24 14:09,2023-10-24 14:09,landed,,
LGA,B6,B64199,2023-10-24 11:30,2023-10-24 11:24,2023-10-24 11:24,MIA,2023-10-24 14:51,2023-10-24 14:09,2023-10-24 14:09,landed,,
PTY,UA,UA7122,2023-10-24 09:48,2023-10-24 09:53,2023-10-24 09:53,MIA,2023-10-24 13:58,2023-10-24 14:09,2023-10-24 14:09,landed,5,11
LGA,G3,G36166,2023-10-24 11:30,2023-10-24 11:24,2023-10-24 11:24,MIA,2023-10-24 14:51,2023-10-24 14:09,2023-10-24 14:09,landed,,
SDQ,BA,BA5584,2023-10-24 12:04,2023-10-24 11:55,2023-10-24 11:55,MIA,2023-10-24 14:28,2023-10-24 14:12,2023-10-24 14:12,landed,,
NAS,IB,IB4357,2023-10-24 12:49,2023-10-24 13:07,2023-10-24 13:07,MIA,2023-10-24 13:54,2023-10-24 14:12,2023-10-24 14:12,landed,18,18
NAS,AA,AA1677,2023-10-24 12:49,2023-10-24 13:07,2023-10-24 13:07,MIA,2023-10-24 13:54,2023-10-24 14:12,2023-10-24 14:12,landed,18,18
SDQ,AA,AA2171,2023-10-24 12:04,2023-10-24 11:55,2023-10-24 11:55,MIA,2023-10-24 14:28,2023-10-24 14:12,2023-10-24 14:12,landed,,
SDQ,IB,IB4144,2023-10-24 12:04,2023-10-24 11:55,2023-10-24 11:55,MIA,2023-10-24 14:28,2023-10-24 14:12,2023-10-24 14:12,landed,,
JFK,AA,AA9788,2023-10-24 11:30,2023-10-24 11:34,2023-10-24 11:34,MIA,2023-10-24 14:44,2023-10-24 14:12,2023-10-24 14:12,landed,4,
IAH,AA,AA1465,2023-10-24 11:02,2023-10-24 10:55,2023-10-24 10:55,MIA,2023-10-24 14:30,2023-10-24 14:14,2023-10-24 14:14,landed,,
IAH,BA,BA4441,2023-10-24 11:02,2023-10-24 10:55,2023-10-24 10:55,MIA,2023-10-24 14:30,2023-10-24 14:14,2023-10-24 14:14,landed,,
IAH,G3,G36261,2023-10-24 11:02,2023-10-24 10:55,2023-10-24 10:55,MIA,2023-10-24 14:30,2023-10-24 14:14,2023-10-24 14:14,landed,,
IAH,QR,QR9028,2023-10-24 11:02,2023-10-24 10:55,2023-10-24 10:55,MIA,2023-10-24 14:30,2023-10-24 14:14,2023-10-24 14:14,landed,,
IAH,IB,IB4026,2023-10-24 11:02,2023-10-24 10:55,2023-10-24 10:55,MIA,2023-10-24 14:30,2023-10-24 14:14,2023-10-24 14:14,landed,,
JFK,AZ,AZ5826,2023-10-24 11:26,2023-10-24 11:30,2023-10-24 11:30,MIA,2023-10-24 14:30,2023-10-24 14:16,2023-10-24 14:16,landed,4,
JFK,LA,LA6334,2023-10-24 11:26,2023-10-24 11:30,2023-10-24 11:30,MIA,2023-10-24 14:30,2023-10-24 14:16,2023-10-24 14:16,landed,4,
JFK,VS,VS4733,2023-10-24 11:26,2023-10-24 11:30,2023-10-24 11:30,MIA,2023-10-24 14:30,2023-10-24 14:16,2023-10-24 14:16,landed,4,
JFK,DL,DL1368,2023-10-24 11:26,2023-10-24 11:30,2023-10-24 11:30,MIA,2023-10-24 14:30,2023-10-24 14:16,2023-10-24 14:16,landed,4,
JFK,AR,AR7089,2023-10-24 11:26,2023-10-24 11:30,2023-10-24 11:30,MIA,2023-10-24 14:30,2023-10-24 14:16,2023-10-24 14:16,landed,4,
DFW,AA,AA2575,2023-10-24 10:17,2023-10-24 10:24,2023-10-24 10:24,MIA,2023-10-24 14:16,2023-10-24 14:18,2023-10-24 14:18,landed,7,2
DFW,BA,BA2401,2023-10-24 10:17,2023-10-24 10:24,2023-10-24 10:24,MIA,2023-10-24 14:16,2023-10-24 14:18,2023-10-24 14:18,landed,7,2
DFW,JL,JL7358,2023-10-24 10:17,2023-10-24 10:24,2023-10-24 10:24,MIA,2023-10-24 14:16,2023-10-24 14:18,2023-10-24 14:18,landed,7,2
DFW,IB,IB4572,2023-10-24 10:17,2023-10-24 10:24,2023-10-24 10:24,MIA,2023-10-24 14:16,2023-10-24 14:18,2023-10-24 14:18,landed,7,2
DFW,G3,G36375,2023-10-24 10:17,2023-10-24 10:24,2023-10-24 10:24,MIA,2023-10-24 14:16,2023-10-24 14:18,2023-10-24 14:18,landed,7,2
BAQ,AV,AV2,2023-10-24 10:40,2023-10-24 10:37,2023-10-24 10:37,MIA,2023-10-24 14:35,2023-10-24 14:25,2023-10-24 14:25,landed,,
BAQ,UA,UA6653,2023-10-24 10:40,2023-10-24 10:37,2023-10-24 10:37,MIA,2023-10-24 14:35,2023-10-24 14:25,2023-10-24 14:25,landed,,
JAX,BA,BA4594,2023-10-24 13:15,2023-10-24 13:08,2023-10-24 13:08,MIA,2023-10-24 14:33,2023-10-24 14:31,2023-10-24 14:31,landed,,
JAX,AA,AA3422,2023-10-24 13:15,2023-10-24 13:08,2023-10-24 13:08,MIA,2023-10-24 14:33,2023-10-24 14:31,2023-10-24 14:31,landed,,
JAX,MQ,MQ3422,2023-10-24 13:15,2023-10-24 13:08,2023-10-24 13:08,MIA,2023-10-24 14:33,2023-10-24 14:31,2023-10-24 14:31,landed,,
JAX,IB,IB4932,2023-10-24 13:15,2023-10-24 13:08,2023-10-24 13:08,MIA,2023-10-24 14:33,2023-10-24 14:31,2023-10-24 14:31,landed,,
SLP,,,2023-10-24 09:10,2023-10-24 09:23,N/A,MIA,2023-10-24 14:32,N/A,N/A,landed,,
CUN,AA,AA895,2023-10-24 12:05,2023-10-24 11:59,2023-10-24 11:59,MIA,2023-10-24 14:52,2023-10-24 14:33,2023-10-24 14:33,landed,,
CUN,BA,BA5778,2023-10-24 12:05,2023-10-24 11:59,2023-10-24 11:59,MIA,2023-10-24 14:52,2023-10-24 14:33,2023-10-24 14:33,landed,,
CUN,QR,QR2228,2023-10-24 12:05,2023-10-24 11:59,2023-10-24 11:59,MIA,2023-10-24 14:52,2023-10-24 14:33,2023-10-24 14:33,landed,,
CUN,IB,IB4233,2023-10-24 12:05,2023-10-24 11:59,2023-10-24 11:59,MIA,2023-10-24 14:52,2023-10-24 14:33,2023-10-24 14:33,landed,,
MGA,TA,TA450,2023-10-24 10:25,2023-10-24 10:12,2023-10-24 10:12,MIA,2023-10-24 15:00,2023-10-24 14:36,2023-10-24 14:36,landed,,
MGA,IB,IB1878,2023-10-24 10:25,2023-10-24 10:12,2023-10-24 10:12,MIA,2023-10-24 15:00,2023-10-24 14:36,2023-10-24 14:36,landed,,
FRA,OS,OS7323,2023-10-24 10:50,2023-10-24 11:15,2023-10-24 11:15,MIA,2023-10-24 14:40,2023-10-24 14:37,2023-10-24 14:37,landed,25,
FRA,TG,TG7706,2023-10-24 10:50,2023-10-24 11:15,2023-10-24 11:15,MIA,2023-10-24 14:40,2023-10-24 14:37,2023-10-24 14:37,landed,25,
FRA,UA,UA8849,2023-10-24 10:50,2023-10-24 11:15,2023-10-24 11:15,MIA,2023-10-24 14:40,2023-10-24 14:37,2023-10-24 14:37,landed,25,
FRA,LH,LH462,2023-10-24 10:50,2023-10-24 11:15,2023-10-24 11:15,MIA,2023-10-24 14:40,2023-10-24 14:37,2023-10-24 14:37,landed,25,
GCM,AA,AA1301,2023-10-24 12:35,2023-10-24 12:17,2023-10-24 12:17,MIA,2023-10-24 15:08,2023-10-24 14:44,2023-10-24 14:44,landed,,
GCM,QR,QR7869,2023-10-24 12:35,2023-10-24 12:17,2023-10-24 12:17,MIA,2023-10-24 15:08,2023-10-24 14:44,2023-10-24 14:44,landed,,
HOG,AA,AA2726,2023-10-24 13:30,2023-10-24 13:23,2023-10-24 13:23,MIA,2023-10-24 15:01,2023-10-24 14:46,2023-10-24 14:46,landed,,
LAS,BA,BA4736,2023-10-24 07:00,2023-10-24 06:58,2023-10-24 06:58,MIA,2023-10-24 14:44,2023-10-24 14:47,2023-10-24 14:47,landed,,3
LAS,AA,AA1865,2023-10-24 07:00,2023-10-24 06:58,2023-10-24 06:58,MIA,2023-10-24 14:44,2023-10-24 14:47,2023-10-24 14:47,landed,,3
LAS,G3,G36321,2023-10-24 07:00,2023-10-24 06:58,2023-10-24 06:58,MIA,2023-10-24 14:44,2023-10-24 14:47,2023-10-24 14:47,landed,,3
LAS,QR,QR9276,2023-10-24 07:00,2023-10-24 06:58,2023-10-24 06:58,MIA,2023-10-24 14:44,2023-10-24 14:47,2023-10-24 14:47,landed,,3
ORD,NZ,NZ2613,2023-10-24 11:06,2023-10-24 11:04,2023-10-24 11:04,MIA,2023-10-24 15:16,2023-10-24 14:52,2023-10-24 14:52,landed,,
ORD,AV,AV2292,2023-10-24 11:06,2023-10-24 11:04,2023-10-24 11:04,MIA,2023-10-24 15:16,2023-10-24 14:52,2023-10-24 14:52,landed,,
ORD,AC,AC3378,2023-10-24 11:06,2023-10-24 11:04,2023-10-24 11:04,MIA,2023-10-24 15:16,2023-10-24 14:52,2023-10-24 14:52,landed,,
ORD,CM,CM2261,2023-10-24 11:06,2023-10-24 11:04,2023-10-24 11:04,MIA,2023-10-24 15:16,2023-10-24 14:52,2023-10-24 14:52,landed,,
ORD,UA,UA1071,2023-10-24 11:06,2023-10-24 11:04,2023-10-24 11:04,MIA,2023-10-24 15:16,2023-10-24 14:52,2023-10-24 14:52,landed,,
SJU,AA,AA321,2023-10-24 12:03,2023-10-24 11:57,2023-10-24 11:57,MIA,2023-10-24 14:51,2023-10-24 14:53,2023-10-24 14:53,landed,,2
SJU,IB,IB4381,2023-10-24 12:03,2023-10-24 11:57,2023-10-24 11:57,MIA,2023-10-24 14:51,2023-10-24 14:53,2023-10-24 14:53,landed,,2
SJU,F9,F94877,2023-10-24 12:21,2023-10-24 12:19,2023-10-24 12:19,MIA,2023-10-24 15:13,2023-10-24 14:53,2023-10-24 14:53,landed,,
SJU,BA,BA5652,2023-10-24 12:03,2023-10-24 11:57,2023-10-24 11:57,MIA,2023-10-24 14:51,2023-10-24 14:53,2023-10-24 14:53,landed,,2
AUS,G3,G36179,2023-10-24 11:28,2023-10-24 11:27,2023-10-24 11:27,MIA,2023-10-24 15:11,2023-10-24 14:57,2023-10-24 14:57,landed,,
AUS,QR,QR2613,2023-10-24 11:28,2023-10-24 11:27,2023-10-24 11:27,MIA,2023-10-24 15:11,2023-10-24 14:57,2023-10-24 14:57,landed,,
AUS,AA,AA1352,2023-10-24 11:28,2023-10-24 11:27,2023-10-24 11:27,MIA,2023-10-24 15:11,2023-10-24 14:57,2023-10-24 14:57,landed,,
AUS,IB,IB4154,2023-10-24 11:28,2023-10-24 11:27,2023-10-24 11:27,MIA,2023-10-24 15:11,2023-10-24 14:57,2023-10-24 14:57,landed,,
CLT,G3,G36242,2023-10-24 13:19,2023-10-24 13:13,2023-10-24 13:13,MIA,2023-10-24 15:25,2023-10-24 14:58,2023-10-24 14:58,landed,,
CLT,BA,BA1784,2023-10-24 13:19,2023-10-24 13:13,2023-10-24 13:13,MIA,2023-10-24 15:25,2023-10-24 14:58,2023-10-24 14:58,landed,,
CLT,AA,AA2149,2023-10-24 13:19,2023-10-24 13:13,2023-10-24 13:13,MIA,2023-10-24 15:25,2023-10-24 14:58,2023-10-24 14:58,landed,,
LHR,AA,AA6958,2023-10-24 10:25,2023-10-24 10:45,2023-10-24 10:45,MIA,2023-10-24 14:45,2023-10-24 14:59,N/A,landed,20,14
LHR,AY,AY5507,2023-10-24 10:25,2023-10-24 10:45,2023-10-24 10:45,MIA,2023-10-24 14:45,2023-10-24 14:59,N/A,landed,20,14
LHR,IB,IB7397,2023-10-24 10:25,2023-10-24 10:45,2023-10-24 10:45,MIA,2023-10-24 14:45,2023-10-24 14:59,N/A,landed,20,14
BOS,NK,NK1170,2023-10-24 11:25,2023-10-24 11:57,2023-10-24 11:57,MIA,2023-10-24 15:03,2023-10-24 14:59,2023-10-24 14:59,landed,32,
LHR,EI,EI8907,2023-10-24 10:25,2023-10-24 10:45,2023-10-24 10:45,MIA,2023-10-24 14:45,2023-10-24 14:59,N/A,landed,20,14
LHR,BA,BA207,2023-10-24 10:25,2023-10-24 10:45,2023-10-24 10:45,MIA,2023-10-24 14:45,2023-10-24 14:59,N/A,landed,20,14
LRM,L5,L5201,2023-10-24 12:30,2023-10-24 12:42,2023-10-24 12:42,MIA,2023-10-24 15:00,N/A,N/A,landed,,
SAP,N3,N34324,2023-10-24 10:55,2023-10-24 10:53,2023-10-24 10:53,MIA,2023-10-24 15:10,2023-10-24 15:04,2023-10-24 15:04,landed,,
NAS,IB,IB4982,2023-10-24 14:10,2023-10-24 14:07,2023-10-24 14:07,MIA,2023-10-24 15:13,2023-10-24 15:06,N/A,landed,,
NAS,QR,QR9609,2023-10-24 14:10,2023-10-24 14:07,2023-10-24 14:07,MIA,2023-10-24 15:13,2023-10-24 15:06,N/A,landed,,
NAS,MQ,MQ3558,2023-10-24 14:10,2023-10-24 14:07,2023-10-24 14:07,MIA,2023-10-24 15:13,2023-10-24 15:06,N/A,landed,,
NAS,AA,AA3558,2023-10-24 14:10,2023-10-24 14:07,2023-10-24 14:07,MIA,2023-10-24 15:13,2023-10-24 15:06,N/A,landed,,
LIS,TP,TP223,2023-10-24 10:40,2023-10-24 10:43,2023-10-24 10:43,MIA,2023-10-24 14:40,2023-10-24 15:07,N/A,active,3,27
CAP,S6,S6608,2023-10-24 13:30,N/A,N/A,MIA,2023-10-24 15:10,N/A,N/A,scheduled,,
MBJ,AA,AA2300,2023-10-24 12:00,2023-10-24 12:14,2023-10-24 12:14,MIA,2023-10-24 14:46,2023-10-24 15:13,N/A,active,14,27
MBJ,BA,BA4856,2023-10-24 12:00,2023-10-24 12:14,2023-10-24 12:14,MIA,2023-10-24 14:46,2023-10-24 15:13,N/A,active,14,27
CTG,AV,AV106,2023-10-24 11:35,2023-10-24 11:32,2023-10-24 11:32,MIA,2023-10-24 15:30,2023-10-24 15:17,N/A,active,,
CTG,UA,UA6661,2023-10-24 11:35,2023-10-24 11:32,2023-10-24 11:32,MIA,2023-10-24 15:30,2023-10-24 15:17,N/A,active,,
EWR,BA,BA4377,2023-10-24 12:45,2023-10-24 12:41,2023-10-24 12:41,MIA,2023-10-24 15:57,2023-10-24 15:21,N/A,active,,
EWR,AA,AA1692,2023-10-24 12:45,2023-10-24 12:41,2023-10-24 12:41,MIA,2023-10-24 15:57,2023-10-24 15:21,N/A,active,,
EWR,G3,G36088,2023-10-24 12:45,2023-10-24 12:41,2023-10-24 12:41,MIA,2023-10-24 15:57,2023-10-24 15:21,N/A,active,,
EWR,B6,B64152,2023-10-24 12:45,2023-10-24 12:41,2023-10-24 12:41,MIA,2023-10-24 15:57,2023-10-24 15:21,N/A,active,,
LWB,,,2023-10-24 13:15,2023-10-24 13:38,2023-10-24 13:38,MIA,2023-10-24 15:26,N/A,N/A,active,,
SJU,NK,NK3147,2023-10-24 12:44,2023-10-24 12:46,2023-10-24 12:46,MIA,2023-10-24 15:31,N/A,N/A,active,2,
STI,AA,AA353,2023-10-24 13:35,2023-10-24 13:25,2023-10-24 13:25,MIA,2023-10-24 15:50,2023-10-24 15:32,N/A,active,,
DFW,G3,G36053,2023-10-24 08:55,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 12:58,2023-10-24 15:34,N/A,active,181,156
DFW,IB,IB4426,2023-10-24 08:55,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 12:58,2023-10-24 15:34,N/A,active,181,156
DFW,AA,AA319,2023-10-24 08:55,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 12:58,2023-10-24 15:34,N/A,active,181,156
PHL,G3,G36073,2023-10-24 13:16,2023-10-24 13:11,2023-10-24 13:11,MIA,2023-10-24 16:12,2023-10-24 15:35,N/A,active,,
PHL,AA,AA661,2023-10-24 13:16,2023-10-24 13:11,2023-10-24 13:11,MIA,2023-10-24 16:12,2023-10-24 15:35,N/A,active,,
MSY,NK,NK867,2023-10-24 12:49,2023-10-24 12:45,2023-10-24 12:45,MIA,2023-10-24 15:59,2023-10-24 15:35,N/A,active,,
CLT,,,2023-10-24 13:30,2023-10-24 13:51,2023-10-24 13:51,MIA,2023-10-24 15:35,N/A,N/A,active,,
PHL,BA,BA5416,2023-10-24 13:16,2023-10-24 13:11,2023-10-24 13:11,MIA,2023-10-24 16:12,2023-10-24 15:35,N/A,active,,
ATL,LA,LA6281,2023-10-24 13:57,2023-10-24 13:56,2023-10-24 13:56,MIA,2023-10-24 15:50,2023-10-24 15:36,N/A,active,,
ATL,DL,DL1323,2023-10-24 13:57,2023-10-24 13:56,2023-10-24 13:56,MIA,2023-10-24 15:50,2023-10-24 15:36,N/A,active,,
ATL,KE,KE7091,2023-10-24 13:57,2023-10-24 13:56,2023-10-24 13:56,MIA,2023-10-24 15:50,2023-10-24 15:36,N/A,active,,
ATL,KL,KL5707,2023-10-24 13:57,2023-10-24 13:56,2023-10-24 13:56,MIA,2023-10-24 15:50,2023-10-24 15:36,N/A,active,,
ATL,AF,AF5870,2023-10-24 13:57,2023-10-24 13:56,2023-10-24 13:56,MIA,2023-10-24 15:50,2023-10-24 15:36,N/A,active,,
DEN,UA,UA1418,2023-10-24 09:45,2023-10-24 09:43,2023-10-24 09:43,MIA,2023-10-24 15:43,2023-10-24 15:37,N/A,active,,
DEN,CM,CM2855,2023-10-24 09:45,2023-10-24 09:43,2023-10-24 09:43,MIA,2023-10-24 15:43,2023-10-24 15:37,N/A,active,,
PAP,QR,QR2615,2023-10-24 13:05,2023-10-24 13:39,2023-10-24 13:39,MIA,2023-10-24 15:13,2023-10-24 15:40,N/A,active,34,27
PAP,AA,AA819,2023-10-24 13:05,2023-10-24 13:39,2023-10-24 13:39,MIA,2023-10-24 15:13,2023-10-24 15:40,N/A,active,34,27
VRA,AA,AA2450,2023-10-24 15:00,2023-10-24 14:46,2023-10-24 14:46,MIA,2023-10-24 16:05,2023-10-24 15:46,N/A,active,,
PLS,QR,QR2203,2023-10-24 14:00,2023-10-24 13:57,2023-10-24 13:57,MIA,2023-10-24 15:54,2023-10-24 15:47,N/A,active,,
PLS,AA,AA1900,2023-10-24 14:00,2023-10-24 13:57,2023-10-24 13:57,MIA,2023-10-24 15:54,2023-10-24 15:47,N/A,active,,
LGA,B6,B64201,2023-10-24 13:00,2023-10-24 12:51,2023-10-24 12:51,MIA,2023-10-24 16:12,2023-10-24 15:47,N/A,active,,
LGA,G3,G36253,2023-10-24 13:00,2023-10-24 12:51,2023-10-24 12:51,MIA,2023-10-24 16:12,2023-10-24 15:47,N/A,active,,
LGA,AA,AA605,2023-10-24 13:00,2023-10-24 12:51,2023-10-24 12:51,MIA,2023-10-24 16:12,2023-10-24 15:47,N/A,active,,
IAH,NZ,NZ6731,2023-10-24 12:37,2023-10-24 12:29,2023-10-24 12:29,MIA,2023-10-24 16:10,2023-10-24 15:49,N/A,active,,
IAH,UA,UA2105,2023-10-24 12:37,2023-10-24 12:29,2023-10-24 12:29,MIA,2023-10-24 16:10,2023-10-24 15:49,N/A,active,,
IAH,NH,NH6502,2023-10-24 12:37,2023-10-24 12:29,2023-10-24 12:29,MIA,2023-10-24 16:10,2023-10-24 15:49,N/A,active,,
SEA,TN,TN2605,2023-10-24 07:25,2023-10-24 07:19,2023-10-24 07:19,MIA,2023-10-24 16:10,2023-10-24 15:51,N/A,active,,
MAD,AY,AY5643,2023-10-24 11:40,2023-10-24 11:50,2023-10-24 11:50,MIA,2023-10-24 15:00,2023-10-24 15:51,N/A,active,10,51
MAD,BA,BA4261,2023-10-24 11:40,2023-10-24 11:50,2023-10-24 11:50,MIA,2023-10-24 15:00,2023-10-24 15:51,N/A,active,10,51
SEA,AS,AS305,2023-10-24 07:25,2023-10-24 07:19,2023-10-24 07:19,MIA,2023-10-24 16:10,2023-10-24 15:51,N/A,active,,
MAD,QR,QR6863,2023-10-24 11:40,2023-10-24 11:50,2023-10-24 11:50,MIA,2023-10-24 15:00,2023-10-24 15:51,N/A,active,10,51
MAD,IB,IB6123,2023-10-24 11:40,2023-10-24 11:50,2023-10-24 11:50,MIA,2023-10-24 15:00,2023-10-24 15:51,N/A,active,10,51
MAD,AA,AA8644,2023-10-24 11:40,2023-10-24 11:50,2023-10-24 11:50,MIA,2023-10-24 15:00,2023-10-24 15:51,N/A,active,10,51
MEX,QR,QR2325,2023-10-24 10:20,2023-10-24 10:15,2023-10-24 10:15,MIA,2023-10-24 15:36,2023-10-24 15:53,N/A,active,,17
PUJ,AA,AA1655,2023-10-24 13:36,2023-10-24 13:28,2023-10-24 13:28,MIA,2023-10-24 16:10,2023-10-24 15:53,N/A,active,,
MEX,BA,BA4884,2023-10-24 10:20,2023-10-24 10:15,2023-10-24 10:15,MIA,2023-10-24 15:36,2023-10-24 15:53,N/A,active,,17
MEX,AA,AA264,2023-10-24 10:20,2023-10-24 10:15,2023-10-24 10:15,MIA,2023-10-24 15:36,2023-10-24 15:53,N/A,active,,17
BOG,LA,LA4402,2023-10-24 11:04,2023-10-24 10:58,2023-10-24 10:58,MIA,2023-10-24 15:51,2023-10-24 15:54,N/A,active,,3
BOG,VS,VS7753,2023-10-24 11:04,2023-10-24 10:58,2023-10-24 10:58,MIA,2023-10-24 15:51,2023-10-24 15:54,N/A,active,,3
BOG,4C,4C4402,2023-10-24 11:04,2023-10-24 10:58,2023-10-24 10:58,MIA,2023-10-24 15:51,2023-10-24 15:54,N/A,active,,3
ORD,AA,AA1431,2023-10-24 12:03,2023-10-24 12:06,2023-10-24 12:06,MIA,2023-10-24 16:04,2023-10-24 15:55,N/A,active,3,
ORD,QR,QR2781,2023-10-24 12:03,2023-10-24 12:06,2023-10-24 12:06,MIA,2023-10-24 16:04,2023-10-24 15:55,N/A,active,3,
STL,WN,WN2361,2023-10-24 12:15,2023-10-24 12:16,2023-10-24 12:16,MIA,2023-10-24 15:55,N/A,N/A,active,1,
ORD,G3,G36186,2023-10-24 12:03,2023-10-24 12:06,2023-10-24 12:06,MIA,2023-10-24 16:04,2023-10-24 15:55,N/A,active,3,
DAL,WN,WN2870,2023-10-24 12:30,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 16:05,2023-10-24 15:55,N/A,active,,
